date,close,volume,company,price_change,volume_change,high_low_ratio,target,headline,news_count
2023-07-04,1176.32,8061643,Reliance,-0.0103,-0.3367,1.0201,0,Reliance market update,1.0
2023-07-05,1174.39,10248062,Reliance,-0.0016,0.2712,1.0129,1,Reliance market update,1.0
2023-07-06,1199.04,19117987,Reliance,0.021,0.8655,1.0266,0,Reliance market update,1.0
2023-07-07,1196.7,13375267,Reliance,-0.002,-0.3004,1.0141,1,Reliance market update,1.0
2023-07-10,1242.79,33240016,Reliance,0.0385,1.4852,1.0303,1,Reliance market update,1.0
2023-07-11,1256.27,20069348,Reliance,0.0108,-0.3962,1.0118,1,Reliance market update,1.0
2023-07-12,1257.65,18733835,Reliance,0.0011,-0.0665,1.0146,0,Reliance market update,1.0
2023-07-13,1246.41,14682934,Reliance,-0.0089,-0.2162,1.0226,0,Reliance market update,1.0
2023-07-14,1245.36,15124144,Reliance,-0.0008,0.03,1.0131,1,Reliance market update,1.0
2023-07-17,1270.81,22220040,Reliance,0.0204,0.4692,1.0319,1,Reliance market update,1.0
2023-07-18,1281.6,25867313,Reliance,0.0085,0.1641,1.0159,1,Reliance market update,1.0
2023-07-19,1291.32,39122156,Reliance,0.0076,0.5124,1.0211,0,Reliance market update,1.0
2023-07-20,1289.76,38717624,Reliance,-0.0012,-0.0103,1.0197,0,Reliance market update,1.0
2023-07-21,1249.83,30249238,Reliance,-0.031,-0.2187,1.0362,0,Reliance market update,1.0
2023-07-24,1224.55,23727866,Reliance,-0.0202,-0.2156,1.0185,0,Reliance market update,1.0
2023-07-25,1223.77,12026020,Reliance,-0.0006,-0.4932,1.0102,1,Reliance market update,1.0
2023-07-26,1243.66,12911012,Reliance,0.0163,0.0736,1.0249,0,Reliance market update,1.0
2023-07-27,1232.09,17226898,Reliance,-0.0093,0.3343,1.019,1,Reliance market update,1.0
2023-07-28,1244.47,20827852,Reliance,0.01,0.209,1.0169,1,Reliance market update,1.0
2023-07-31,1255.0,8551174,Reliance,0.0085,-0.5894,1.0143,0,Reliance market update,1.0
2023-08-01,1237.26,9536632,Reliance,-0.0141,0.1152,1.0214,0,Reliance market update,1.0
2023-08-02,1224.04,12748214,Reliance,-0.0107,0.3368,1.0196,0,Reliance market update,1.0
2023-08-03,1218.89,10168350,Reliance,-0.0042,-0.2024,1.0174,1,Reliance market update,1.0
2023-08-04,1235.46,22885610,Reliance,0.0136,1.2507,1.018,1,Reliance market update,1.0
2023-08-07,1242.5,5982870,Reliance,0.0057,-0.7386,1.0093,0,Reliance market update,1.0
2023-08-08,1235.02,9844072,Reliance,-0.006,0.6454,1.014,1,Reliance market update,1.0
2023-08-09,1243.16,11486586,Reliance,0.0066,0.1669,1.0193,1,Reliance market update,1.0
2023-08-10,1248.7,15470598,Reliance,0.0045,0.3468,1.0166,1,Reliance market update,1.0
2023-08-11,1253.97,22179330,Reliance,0.0042,0.4336,1.0185,1,Reliance market update,1.0
2023-08-14,1268.79,9575812,Reliance,0.0118,-0.5683,1.0227,0,Reliance market update,1.0
2023-08-16,1267.75,10203112,Reliance,-0.0008,0.0655,1.0125,0,Reliance market update,1.0
2023-08-17,1249.47,13673744,Reliance,-0.0144,0.3402,1.0179,1,Reliance market update,1.0
2023-08-18,1258.72,18639978,Reliance,0.0074,0.3632,1.0275,0,Reliance market update,1.0
2023-08-21,1244.99,9221746,Reliance,-0.0109,-0.5053,1.0158,0,Reliance market update,1.0
2023-08-22,1244.69,7713044,Reliance,-0.0002,-0.1636,1.0156,1,Reliance market update,1.0
2023-08-23,1246.07,9517952,Reliance,0.0011,0.234,1.0103,0,Reliance market update,1.0
2023-08-24,1225.13,14140020,Reliance,-0.0168,0.4856,1.0279,0,Reliance market update,1.0
2023-08-25,1219.47,22222400,Reliance,-0.0046,0.5716,1.0255,0,Reliance market update,1.0
2023-08-28,1207.32,12580826,Reliance,-0.01,-0.4339,1.0218,0,Reliance market update,1.0
2023-08-29,1195.76,16876644,Reliance,-0.0096,0.3415,1.0188,0,Reliance market update,1.0
2023-08-30,1194.62,12168946,Reliance,-0.001,-0.2789,1.0116,0,Reliance market update,1.0
2023-08-31,1189.16,21638600,Reliance,-0.0046,0.7782,1.0105,1,Reliance market update,1.0
2023-09-01,1191.95,18112842,Reliance,0.0023,-0.1629,1.01,0,Reliance market update,1.0
2023-09-04,1190.99,9347626,Reliance,-0.0008,-0.4839,1.0076,1,Reliance market update,1.0
2023-09-05,1197.36,8675876,Reliance,0.0054,-0.0719,1.0089,1,Reliance market update,1.0
2023-09-06,1199.88,8200370,Reliance,0.0021,-0.0548,1.0078,1,Reliance market update,1.0
2023-09-07,1201.51,13652572,Reliance,0.0014,0.6649,1.0113,1,Reliance market update,1.0
2023-09-08,1209.51,23109288,Reliance,0.0067,0.6927,1.0136,1,Reliance market update,1.0
2023-09-11,1222.56,13271074,Reliance,0.0108,-0.4257,1.0101,0,Reliance market update,1.0
2023-09-12,1204.9,16255666,Reliance,-0.0144,0.2249,1.0193,1,Reliance market update,1.0
2023-09-13,1210.92,12803338,Reliance,0.005,-0.2124,1.015,1,Reliance market update,1.0
2023-09-14,1212.03,9209636,Reliance,0.0009,-0.2807,1.0085,1,Reliance market update,1.0
2023-09-15,1214.28,25468592,Reliance,0.0019,1.7654,1.0076,0,Reliance market update,1.0
2023-09-18,1203.71,7516300,Reliance,-0.0087,-0.7049,1.0078,0,Reliance market update,1.0
2023-09-20,1176.88,57081884,Reliance,-0.0223,6.5944,1.0308,0,Reliance market update,1.0
2023-09-21,1168.31,12226182,Reliance,-0.0073,-0.7858,1.0128,0,Reliance market update,1.0
2023-09-22,1163.44,19176786,Reliance,-0.0042,0.5685,1.0138,0,Reliance market update,1.0
2023-09-25,1156.28,14254884,Reliance,-0.0062,-0.2567,1.011,1,Reliance market update,1.0
2023-09-26,1157.29,10087782,Reliance,0.0009,-0.2923,1.0063,1,Reliance market update,1.0
2023-09-27,1170.34,11722778,Reliance,0.0113,0.1621,1.0142,0,Reliance market update,1.0
2023-09-28,1153.14,14518346,Reliance,-0.0147,0.2385,1.0249,1,Reliance market update,1.0
2023-09-29,1158.53,12342014,Reliance,0.0047,-0.1499,1.015,0,Reliance market update,1.0
2023-10-03,1145.26,8859056,Reliance,-0.0114,-0.2822,1.0085,0,Reliance market update,1.0
2023-10-04,1143.29,10286386,Reliance,-0.0017,0.1611,1.0104,0,Reliance market update,1.0
2023-10-06,1145.19,5431026,Reliance,0.0017,-0.5042,1.0055,0,Reliance market update,1.0
2023-10-09,1135.43,7576878,Reliance,-0.0085,0.3951,1.0074,1,Reliance market update,1.0
2023-10-10,1140.45,10236032,Reliance,0.0044,0.351,1.0061,1,Reliance market update,1.0
2023-10-11,1158.55,9814118,Reliance,0.0159,-0.0412,1.0159,1,Reliance market update,1.0
2023-10-12,1160.7,12554450,Reliance,0.0019,0.2792,1.0091,0,Reliance market update,1.0
2023-10-16,1158.06,5929036,Reliance,-0.0022,-0.4159,1.0079,1,Reliance market update,1.0
2023-10-17,1163.59,7928180,Reliance,0.0048,0.3372,1.0079,0,Reliance market update,1.0
2023-10-18,1148.15,8918320,Reliance,-0.0133,0.1249,1.0198,0,Reliance market update,1.0
2023-10-19,1139.34,12032556,Reliance,-0.0077,0.3492,1.009,0,Reliance market update,1.0
2023-10-20,1135.85,8913312,Reliance,-0.0031,-0.2592,1.008,0,Reliance market update,1.0
2023-10-23,1118.12,7853962,Reliance,-0.0156,-0.1189,1.0226,0,Reliance market update,1.0
2023-10-25,1115.52,11620688,Reliance,-0.0023,0.4796,1.017,0,Reliance market update,1.0
2023-10-26,1099.99,15222534,Reliance,-0.0139,0.31,1.017,1,Reliance market update,1.0
2023-10-27,1119.4,11771084,Reliance,0.0177,-0.2267,1.0168,1,Reliance market update,1.0
2023-10-30,1142.47,16813304,Reliance,0.0206,0.4284,1.0243,0,Reliance market update,1.0
2023-10-31,1130.32,12808438,Reliance,-0.0106,-0.2382,1.0198,1,Reliance market update,1.0
2023-11-01,1135.01,10309190,Reliance,0.0042,-0.1951,1.0186,1,Reliance market update,1.0
2023-11-02,1146.28,10562104,Reliance,0.0099,0.0245,1.0071,0,Reliance market update,1.0
2023-11-03,1146.03,8850156,Reliance,-0.0002,-0.1621,1.0083,1,Reliance market update,1.0
2023-11-06,1155.56,10647304,Reliance,0.0083,0.2031,1.0062,0,Reliance market update,1.0
2023-11-07,1148.06,6960204,Reliance,-0.0065,-0.3463,1.0084,1,Reliance market update,1.0
2023-11-08,1154.03,7884494,Reliance,0.0052,0.1328,1.0083,0,Reliance market update,1.0
2023-11-09,1141.51,14513610,Reliance,-0.0109,0.8408,1.0138,1,Reliance market update,1.0
2023-11-10,1143.66,7734954,Reliance,0.0019,-0.4671,1.008,0,Reliance market update,1.0
2023-11-13,1143.51,3854810,Reliance,-0.0001,-0.5016,1.0056,1,Reliance market update,1.0
2023-11-15,1164.19,12220648,Reliance,0.0181,2.1702,1.015,1,Reliance market update,1.0
2023-11-16,1166.29,13134910,Reliance,0.0018,0.0748,1.0116,0,Reliance market update,1.0
2023-11-17,1163.74,7758634,Reliance,-0.0022,-0.4093,1.009,0,Reliance market update,1.0
2023-11-20,1160.68,4490186,Reliance,-0.0026,-0.4213,1.0094,1,Reliance market update,1.0
2023-11-21,1175.28,8214450,Reliance,0.0126,0.8294,1.0118,1,Reliance market update,1.0
2023-11-22,1179.87,8534814,Reliance,0.0039,0.039,1.0094,1,Reliance market update,1.0
2023-11-23,1183.48,8531542,Reliance,0.0031,-0.0004,1.0049,0,Reliance market update,1.0
2023-11-24,1182.69,6749486,Reliance,-0.0007,-0.2089,1.0048,1,Reliance market update,1.0
2023-11-28,1182.93,13792174,Reliance,0.0002,1.0434,1.0103,1,Reliance market update,1.0
2023-11-29,1186.05,12531306,Reliance,0.0026,-0.0914,1.0058,0,Reliance market update,1.0
2023-11-30,1174.56,28439984,Reliance,-0.0097,1.2695,1.013,1,Reliance market update,1.0
2023-12-01,1182.89,14342842,Reliance,0.0071,-0.4957,1.0079,1,Reliance market update,1.0
2023-12-04,1195.68,15590990,Reliance,0.0108,0.087,1.0214,1,Reliance market update,1.0
2023-12-05,1204.35,12693624,Reliance,0.0073,-0.1858,1.0079,1,Reliance market update,1.0
2023-12-06,1215.89,16422442,Reliance,0.0096,0.2938,1.0156,0,Reliance market update,1.0
2023-12-07,1213.89,8142096,Reliance,-0.0016,-0.5042,1.0078,0,Reliance market update,1.0
2023-12-08,1213.24,10204894,Reliance,-0.0005,0.2533,1.013,1,Reliance market update,1.0
2023-12-11,1215.02,7066138,Reliance,0.0015,-0.3076,1.0062,0,Reliance market update,1.0
2023-12-12,1197.58,9197124,Reliance,-0.0144,0.3016,1.0185,1,Reliance market update,1.0
2023-12-13,1202.47,10031182,Reliance,0.0041,0.0907,1.0133,1,Reliance market update,1.0
2023-12-14,1217.39,16972354,Reliance,0.0124,0.692,1.0132,1,Reliance market update,1.0
2023-12-15,1232.93,15932152,Reliance,0.0128,-0.0613,1.0121,1,Reliance market update,1.0
2023-12-18,1245.48,14165188,Reliance,0.0102,-0.1109,1.0176,1,Reliance market update,1.0
2023-12-19,1263.81,16820604,Reliance,0.0147,0.1875,1.0193,0,Reliance market update,1.0
2023-12-20,1248.52,17736722,Reliance,-0.0121,0.0545,1.0313,1,Reliance market update,1.0
2023-12-21,1266.01,13765454,Reliance,0.014,-0.2239,1.0219,1,Reliance market update,1.0
2023-12-22,1267.24,16541784,Reliance,0.001,0.2017,1.0131,1,Reliance market update,1.0
2023-12-26,1273.67,7465664,Reliance,0.0051,-0.5487,1.0114,1,Reliance market update,1.0
2023-12-27,1278.01,9204156,Reliance,0.0034,0.2329,1.0104,1,Reliance market update,1.0
2023-12-28,1287.25,12302636,Reliance,0.0072,0.3366,1.0097,0,Reliance market update,1.0
2023-12-29,1277.07,10864584,Reliance,-0.0079,-0.1169,1.0135,1,Reliance market update,1.0
2024-01-01,1279.69,4030540,Reliance,0.0021,-0.629,1.0131,1,Reliance market update,1.0
2024-01-02,1290.29,7448800,Reliance,0.0083,0.8481,1.0163,0,Reliance market update,1.0
2024-01-03,1276.26,9037536,Reliance,-0.0109,0.2133,1.022,1,Reliance market update,1.0
2024-01-04,1282.85,9612778,Reliance,0.0052,0.0637,1.0119,1,Reliance market update,1.0
2024-01-05,1288.31,8086406,Reliance,0.0043,-0.1588,1.0084,0,Reliance market update,1.0
2024-01-08,1278.26,7734652,Reliance,-0.0078,-0.0435,1.0245,0,Reliance market update,1.0
2024-01-09,1274.88,5403074,Reliance,-0.0026,-0.3014,1.0115,1,Reliance market update,1.0
2024-01-10,1309.26,11102740,Reliance,0.027,1.0549,1.0326,1,Reliance market update,1.0
2024-01-11,1343.7,23725852,Reliance,0.0263,1.1369,1.0256,1,Reliance market update,1.0
2024-01-12,1354.39,15012164,Reliance,0.008,-0.3673,1.0205,1,Reliance market update,1.0
2024-01-15,1377.51,8610594,Reliance,0.0171,-0.4264,1.0223,0,Reliance market update,1.0
2024-01-16,1358.25,9069024,Reliance,-0.014,0.0532,1.0188,0,Reliance market update,1.0
2024-01-17,1345.35,12197382,Reliance,-0.0095,0.3449,1.0231,1,Reliance market update,1.0
2024-01-18,1351.65,10279438,Reliance,0.0047,-0.1572,1.0146,0,Reliance market update,1.0
2024-01-19,1351.16,10422704,Reliance,-0.0004,0.0139,1.0125,0,Reliance market update,1.0
2024-01-23,1312.74,20055420,Reliance,-0.0284,0.9242,1.0372,1,Reliance market update,1.0
2024-01-24,1327.86,21919128,Reliance,0.0115,0.0929,1.0193,1,Reliance market update,1.0
2024-01-25,1336.95,11808872,Reliance,0.0068,-0.4613,1.0217,1,Reliance market update,1.0
2024-01-29,1430.8,23893438,Reliance,0.0702,1.0233,1.0679,0,Reliance market update,1.0
2024-01-30,1390.85,14093978,Reliance,-0.0279,-0.4101,1.0396,1,Reliance market update,1.0
2024-01-31,1409.63,15130226,Reliance,0.0135,0.0735,1.0226,1,Reliance market update,1.0
2024-02-02,1440.33,19652588,Reliance,0.0218,0.4722,1.0291,0,Reliance market update,1.0
2024-02-05,1421.88,8814432,Reliance,-0.0128,-0.5515,1.0272,0,Reliance market update,1.0
2024-02-06,1410.79,9047984,Reliance,-0.0078,0.0265,1.0155,1,Reliance market update,1.0
2024-02-07,1424.97,9296568,Reliance,0.0101,0.0275,1.0142,1,Reliance market update,1.0
2024-02-08,1432.85,14694634,Reliance,0.0055,0.5807,1.0224,1,Reliance market update,1.0
2024-02-09,1443.34,12556798,Reliance,0.0073,-0.1455,1.0145,0,Reliance market update,1.0
2024-02-12,1435.04,6674430,Reliance,-0.0058,-0.4685,1.0129,1,Reliance market update,1.0
2024-02-13,1447.64,7715594,Reliance,0.0088,0.156,1.0172,1,Reliance market update,1.0
2024-02-14,1463.72,7117888,Reliance,0.0111,-0.0775,1.0179,0,Reliance market update,1.0
2024-02-15,1453.08,10006782,Reliance,-0.0073,0.4059,1.0124,0,Reliance market update,1.0
2024-02-16,1443.17,9767498,Reliance,-0.0068,-0.0239,1.0126,1,Reliance market update,1.0
2024-02-19,1456.44,6729828,Reliance,0.0092,-0.311,1.0179,0,Reliance market update,1.0
2024-02-20,1453.5,7117496,Reliance,-0.002,0.0576,1.0094,0,Reliance market update,1.0
2024-02-21,1450.21,12720292,Reliance,-0.0023,0.7872,1.0213,1,Reliance market update,1.0
2024-02-22,1464.09,18493728,Reliance,0.0096,0.4539,1.0185,1,Reliance market update,1.0
2024-02-23,1475.83,14438584,Reliance,0.008,-0.2193,1.0096,0,Reliance market update,1.0
2024-02-26,1469.6,7513106,Reliance,-0.0042,-0.4797,1.0081,0,Reliance market update,1.0
2024-02-27,1467.95,10826044,Reliance,-0.0011,0.441,1.0148,0,Reliance market update,1.0
2024-02-28,1438.28,8647950,Reliance,-0.0202,-0.2012,1.0283,1,Reliance market update,1.0
2024-02-29,1443.39,23628976,Reliance,0.0036,1.7323,1.0168,1,Reliance market update,1.0
2024-03-01,1474.35,12132926,Reliance,0.0214,-0.4865,1.0256,1,Reliance market update,1.0
2024-03-04,1489.44,10024420,Reliance,0.0102,-0.1738,1.017,0,Reliance market update,1.0
2024-03-05,1482.32,7107668,Reliance,-0.0048,-0.291,1.0144,1,Reliance market update,1.0
2024-03-06,1485.09,7805676,Reliance,0.0019,0.0982,1.0206,0,Reliance market update,1.0
2024-03-07,1461.3,8315726,Reliance,-0.016,0.0653,1.0187,0,Reliance market update,1.0
2024-03-11,1449.12,11277130,Reliance,-0.0083,0.3561,1.0174,1,Reliance market update,1.0
2024-03-12,1457.84,9432678,Reliance,0.006,-0.1636,1.0157,0,Reliance market update,1.0
2024-03-13,1415.11,13522134,Reliance,-0.0293,0.4335,1.0387,0,Reliance market update,1.0
2024-03-14,1414.42,18571102,Reliance,-0.0005,0.3734,1.0162,0,Reliance market update,1.0
2024-03-15,1401.33,19223818,Reliance,-0.0093,0.0351,1.0144,1,Reliance market update,1.0
2024-03-18,1422.32,9169392,Reliance,0.015,-0.523,1.0178,0,Reliance market update,1.0
2024-03-19,1408.27,8275764,Reliance,-0.0099,-0.0975,1.0144,1,Reliance market update,1.0
2024-03-20,1426.55,8488806,Reliance,0.013,0.0257,1.0147,1,Reliance market update,1.0
2024-03-21,1433.69,13006936,Reliance,0.005,0.5322,1.0092,1,Reliance market update,1.0
2024-03-22,1437.69,19527608,Reliance,0.0028,0.5013,1.0087,0,Reliance market update,1.0
2024-03-26,1424.4,11415906,Reliance,-0.0092,-0.4154,1.0093,1,Reliance market update,1.0
2024-03-27,1475.06,16326644,Reliance,0.0356,0.4302,1.0366,0,Reliance market update,1.0
2024-03-28,1468.15,21854364,Reliance,-0.0047,0.3386,1.0185,0,Reliance market update,1.0
2024-04-01,1467.08,5013880,Reliance,-0.0007,-0.7706,1.0077,1,Reliance market update,1.0
2024-04-02,1469.23,8910166,Reliance,0.0015,0.7771,1.0129,0,Reliance market update,1.0
2024-04-03,1454.07,7008292,Reliance,-0.0103,-0.2134,1.0106,0,Reliance market update,1.0
2024-04-04,1445.49,14490272,Reliance,-0.0059,1.0676,1.0205,0,Reliance market update,1.0
2024-04-05,1442.7,7442298,Reliance,-0.0019,-0.4864,1.0102,1,Reliance market update,1.0
2024-04-08,1468.27,8357118,Reliance,0.0177,0.1229,1.0205,0,Reliance market update,1.0
2024-04-09,1446.21,7071414,Reliance,-0.015,-0.1538,1.0187,1,Reliance market update,1.0
2024-04-10,1461.95,9138330,Reliance,0.0109,0.2923,1.0141,0,Reliance market update,1.0
2024-04-12,1449.67,15551012,Reliance,-0.0084,0.7017,1.016,0,Reliance market update,1.0
2024-04-15,1447.37,12902062,Reliance,-0.0016,-0.1703,1.0248,1,Reliance market update,1.0
2024-04-16,1448.28,9366184,Reliance,0.0006,-0.2741,1.014,0,Reliance market update,1.0
2024-04-18,1446.88,19005692,Reliance,-0.001,1.0292,1.0183,1,Reliance market update,1.0
2024-04-19,1452.61,15741778,Reliance,0.004,-0.1717,1.0215,1,Reliance market update,1.0
2024-04-22,1462.22,10350362,Reliance,0.0066,-0.3425,1.0102,0,Reliance market update,1.0
2024-04-23,1441.94,14605554,Reliance,-0.0139,0.4111,1.0261,0,Reliance market update,1.0
2024-04-24,1432.9,10462776,Reliance,-0.0063,-0.2836,1.0131,1,Reliance market update,1.0
2024-04-25,1442.58,15943926,Reliance,0.0068,0.5239,1.0184,0,Reliance market update,1.0
2024-04-26,1435.24,9413848,Reliance,-0.0051,-0.4096,1.0103,1,Reliance market update,1.0
2024-04-29,1447.57,7247974,Reliance,0.0086,-0.2301,1.0123,1,Reliance market update,1.0
2024-04-30,1449.52,11474262,Reliance,0.0013,0.5831,1.0138,0,Reliance market update,1.0
2024-05-02,1449.08,14512646,Reliance,-0.0003,0.2648,1.009,0,Reliance market update,1.0
2024-05-03,1416.91,17226958,Reliance,-0.0222,0.187,1.0415,0,Reliance market update,1.0
2024-05-06,1402.61,7394208,Reliance,-0.0101,-0.5708,1.0155,0,Reliance market update,1.0
2024-05-07,1384.78,14517472,Reliance,-0.0127,0.9634,1.0207,1,Reliance market update,1.0
2024-05-08,1401.65,9439002,Reliance,0.0122,-0.3498,1.0254,0,Reliance market update,1.0
2024-05-09,1377.51,11009612,Reliance,-0.0172,0.1664,1.0243,1,Reliance market update,1.0
2024-05-10,1390.65,10505096,Reliance,0.0095,-0.0458,1.0158,0,Reliance market update,1.0
2024-05-13,1385.99,8456620,Reliance,-0.0034,-0.195,1.0166,1,Reliance market update,1.0
2024-05-14,1403.15,7188300,Reliance,0.0124,-0.15,1.0193,0,Reliance market update,1.0
2024-05-15,1399.4,5046534,Reliance,-0.0027,-0.298,1.012,1,Reliance market update,1.0
2024-05-16,1408.37,14711774,Reliance,0.0064,1.9152,1.0211,1,Reliance market update,1.0
2024-05-17,1418.59,10916476,Reliance,0.0073,-0.258,1.0169,1,Reliance market update,1.0
2024-05-21,1419.01,11176128,Reliance,0.0003,0.0238,1.0114,1,Reliance market update,1.0
2024-05-22,1443.25,10281604,Reliance,0.0171,-0.08,1.0226,1,Reliance market update,1.0
2024-05-23,1468.34,14608260,Reliance,0.0174,0.4208,1.0256,0,Reliance market update,1.0
2024-05-24,1462.61,7094776,Reliance,-0.0039,-0.5143,1.0084,0,Reliance market update,1.0
2024-05-27,1448.78,6629010,Reliance,-0.0095,-0.0656,1.016,0,Reliance market update,1.0
2024-05-28,1438.85,7820162,Reliance,-0.0069,0.1797,1.0177,0,Reliance market update,1.0
2024-05-29,1423.61,7383556,Reliance,-0.0106,-0.0558,1.0136,0,Reliance market update,1.0
2024-05-30,1407.87,13206858,Reliance,-0.0111,0.7887,1.0143,1,Reliance market update,1.0
2024-05-31,1413.36,31069832,Reliance,0.0039,1.3526,1.0141,1,Reliance market update,1.0
2024-06-03,1492.33,21527942,Reliance,0.0559,-0.3071,1.038,0,Reliance market update,1.0
2024-06-04,1380.63,36709098,Reliance,-0.0749,0.7052,1.1021,1,Reliance market update,1.0
2024-06-05,1403.82,17464890,Reliance,0.0168,-0.5242,1.034,1,Reliance market update,1.0
2024-06-06,1414.54,17855722,Reliance,0.0076,0.0224,1.0157,1,Reliance market update,1.0
2024-06-07,1452.43,18558696,Reliance,0.0268,0.0394,1.0319,1,Reliance market update,1.0
2024-06-10,1453.87,9251760,Reliance,0.001,-0.5015,1.0172,0,Reliance market update,1.0
2024-06-11,1439.32,11774902,Reliance,-0.01,0.2727,1.0131,1,Reliance market update,1.0
2024-06-12,1445.89,10081742,Reliance,0.0046,-0.1438,1.0143,1,Reliance market update,1.0
2024-06-13,1447.79,9181160,Reliance,0.0013,-0.0893,1.0083,1,Reliance market update,1.0
2024-06-14,1459.94,8157998,Reliance,0.0084,-0.1114,1.0154,1,Reliance market update,1.0
2024-06-18,1463.38,7196766,Reliance,0.0024,-0.1178,1.0109,0,Reliance market update,1.0
2024-06-19,1441.27,8725874,Reliance,-0.0151,0.2125,1.0216,1,Reliance market update,1.0
2024-06-20,1456.14,16113776,Reliance,0.0103,0.8467,1.0226,0,Reliance market update,1.0
2024-06-21,1436.87,31170360,Reliance,-0.0132,0.9344,1.0237,0,Reliance market update,1.0
2024-06-24,1424.3,8878386,Reliance,-0.0088,-0.7152,1.0083,1,Reliance market update,1.0
2024-06-25,1436.82,7045386,Reliance,0.0088,-0.2065,1.0104,1,Reliance market update,1.0
2024-06-26,1495.98,22014882,Reliance,0.0412,2.1247,1.0511,1,Reliance market update,1.0
2024-06-27,1512.31,28383030,Reliance,0.0109,0.2893,1.0209,1,Reliance market update,1.0
2024-06-28,1546.75,28957336,Reliance,0.0228,0.0202,1.0326,0,Reliance market update,1.0
2024-07-01,1541.56,7724306,Reliance,-0.0034,-0.7333,1.0153,1,Reliance market update,1.0
2024-07-02,1546.53,7749246,Reliance,0.0032,0.0032,1.0106,0,Reliance market update,1.0
2024-07-03,1533.93,9049620,Reliance,-0.0081,0.1678,1.0209,1,Reliance market update,1.0
2024-07-04,1535.51,6837176,Reliance,0.001,-0.2445,1.0108,1,Reliance market update,1.0
2024-07-05,1569.7,12269710,Reliance,0.0223,0.7946,1.0326,1,Reliance market update,1.0
2024-07-08,1581.82,9500806,Reliance,0.0077,-0.2257,1.0166,0,Reliance market update,1.0
2024-07-09,1571.33,6960002,Reliance,-0.0066,-0.2674,1.0127,0,Reliance market update,1.0
2024-07-10,1565.35,7134578,Reliance,-0.0038,0.0251,1.022,0,Reliance market update,1.0
2024-07-11,1561.82,11940946,Reliance,-0.0023,0.6737,1.0215,1,Reliance market update,1.0
2024-07-12,1577.7,12924784,Reliance,0.0102,0.0824,1.0195,1,Reliance market update,1.0
2024-07-15,1578.19,5329688,Reliance,0.0003,-0.5876,1.0128,0,Reliance market update,1.0
2024-07-16,1557.47,9386838,Reliance,-0.0131,0.7612,1.0197,1,Reliance market update,1.0
2024-07-18,1567.77,12298374,Reliance,0.0066,0.3102,1.0232,0,Reliance market update,1.0
2024-07-19,1536.62,13140390,Reliance,-0.0199,0.0685,1.0239,0,Reliance market update,1.0
2024-07-22,1482.79,19674376,Reliance,-0.035,0.4972,1.0255,0,Reliance market update,1.0
2024-07-23,1470.17,18052044,Reliance,-0.0085,-0.0825,1.0292,1,Reliance market update,1.0
2024-07-24,1477.88,11913362,Reliance,0.0052,-0.3401,1.0224,0,Reliance market update,1.0
2024-07-25,1474.62,12519876,Reliance,-0.0022,0.0509,1.0158,1,Reliance market update,1.0
2024-07-26,1491.04,9859940,Reliance,0.0111,-0.2125,1.0148,1,Reliance market update,1.0
2024-07-29,1501.99,7538550,Reliance,0.0073,-0.2354,1.0104,0,Reliance market update,1.0
2024-07-30,1495.12,8228208,Reliance,-0.0046,0.0915,1.0099,0,Reliance market update,1.0
2024-07-31,1487.49,10057346,Reliance,-0.0051,0.2223,1.0062,1,Reliance market update,1.0
2024-08-01,1497.24,10764222,Reliance,0.0066,0.0703,1.0091,0,Reliance market update,1.0
2024-08-02,1481.46,10268248,Reliance,-0.0105,-0.0461,1.0107,0,Reliance market update,1.0
2024-08-05,1430.08,17046704,Reliance,-0.0347,0.6601,1.0353,1,Reliance market update,1.0
2024-08-06,1438.7,10236186,Reliance,0.006,-0.3995,1.018,1,Reliance market update,1.0
2024-08-07,1447.37,8174568,Reliance,0.006,-0.2014,1.0075,0,Reliance market update,1.0
2024-08-08,1431.86,12387192,Reliance,-0.0107,0.5153,1.0132,1,Reliance market update,1.0
2024-08-09,1456.73,6249776,Reliance,0.0174,-0.4955,1.0141,0,Reliance market update,1.0
2024-08-12,1443.22,8184584,Reliance,-0.0093,0.3096,1.0105,1,Reliance market update,1.0
2024-08-13,1446.19,6265064,Reliance,0.0021,-0.2345,1.0083,0,Reliance market update,1.0
2024-08-14,1444.43,6267466,Reliance,-0.0012,0.0004,1.0126,1,Reliance market update,1.0
2024-08-16,1460.59,9416902,Reliance,0.0112,0.5025,1.0153,1,Reliance market update,1.0
2024-08-19,1475.66,13797742,Reliance,0.0103,0.4652,1.012,1,Reliance market update,1.0
2024-08-20,1483.14,8411808,Reliance,0.0051,-0.3903,1.0093,1,Reliance market update,1.0
2024-08-21,1485.84,7769996,Reliance,0.0018,-0.0763,1.012,0,Reliance market update,1.0
2024-08-22,1485.3,10445782,Reliance,-0.0004,0.3444,1.0106,1,Reliance market update,1.0
2024-08-23,1487.13,9249654,Reliance,0.0012,-0.1145,1.0086,1,Reliance market update,1.0
2024-08-26,1499.65,8816114,Reliance,0.0084,-0.0469,1.0133,0,Reliance market update,1.0
2024-08-27,1487.6,6251156,Reliance,-0.008,-0.2909,1.0094,0,Reliance market update,1.0
2024-08-28,1485.47,9610286,Reliance,-0.0014,0.5374,1.0097,1,Reliance market update,1.0
2024-08-29,1507.9,38335358,Reliance,0.0151,2.989,1.0288,0,Reliance market update,1.0
