date,close,volume,company,ticker,price_change,volume_change,high_low_ratio,target,headline,news_count,daily_range,price_range_pct
2024-02-26,3702.03,1379284,TCS,TCS.NS,-0.0126,-0.4566,1.0169,1,TCS market update,1.0,0,0.0126
2024-02-27,3797.66,2960475,TCS,TCS.NS,0.0258,1.1464,1.0313,1,TCS market update,1.0,0,0.0258
2024-02-28,3811.12,1939225,TCS,TCS.NS,0.0035,-0.345,1.0161,0,TCS market update,1.0,0,0.0035
2024-02-29,3789.05,3772719,TCS,TCS.NS,-0.0058,0.9455,1.0181,0,TCS market update,1.0,0,0.0058
2024-03-01,3788.36,2043265,TCS,TCS.NS,-0.0002,-0.4584,1.013,0,TCS market update,1.0,0,0.0002
2024-03-04,3775.73,1749271,TCS,TCS.NS,-0.0033,-0.1439,1.0103,0,TCS market update,1.0,0,0.0033
2024-03-05,3712.26,2070859,TCS,TCS.NS,-0.0168,0.1838,1.0211,1,TCS market update,1.0,0,0.0168
2024-03-06,3760.55,1744204,TCS,TCS.NS,0.013,-0.1577,1.0287,1,TCS market update,1.0,0,0.013
2024-03-07,3801.54,2688905,TCS,TCS.NS,0.0109,0.5416,1.0214,1,TCS market update,1.0,0,0.0109
2024-03-11,3814.27,2304068,TCS,TCS.NS,0.0033,-0.1431,1.0157,1,TCS market update,1.0,0,0.0033
2024-03-12,3878.94,4039801,TCS,TCS.NS,0.017,0.7533,1.0264,0,TCS market update,1.0,0,0.017
2024-03-13,3838.92,2837260,TCS,TCS.NS,-0.0103,-0.2977,1.0264,1,TCS market update,1.0,0,0.0103
2024-03-14,3893.14,2919608,TCS,TCS.NS,0.0141,0.029,1.034,1,TCS market update,1.0,0,0.0141
2024-03-15,3903.92,3373143,TCS,TCS.NS,0.0028,0.1553,1.0148,0,TCS market update,1.0,0,0.0028
2024-03-18,3842.16,1526904,TCS,TCS.NS,-0.0158,-0.5473,1.0332,0,TCS market update,1.0,0,0.0158
2024-03-19,3680.06,8931209,TCS,TCS.NS,-0.0422,4.8492,1.023,0,TCS market update,1.0,0,0.0422
2024-03-20,3674.13,1817913,TCS,TCS.NS,-0.0016,-0.7965,1.0146,1,TCS market update,1.0,0,0.0016
2024-03-21,3676.03,3829582,TCS,TCS.NS,0.0005,1.1066,1.0153,0,TCS market update,1.0,0,0.0005
2024-03-22,3618.62,5852485,TCS,TCS.NS,-0.0156,0.5282,1.0215,0,TCS market update,1.0,0,0.0156
2024-03-26,3587.72,3440925,TCS,TCS.NS,-0.0085,-0.4121,1.0194,0,TCS market update,1.0,0,0.0085
2024-03-27,3553.85,1968575,TCS,TCS.NS,-0.0094,-0.4279,1.0171,1,TCS market update,1.0,0,0.0094
2024-03-28,3586.6,4311783,TCS,TCS.NS,0.0092,1.1903,1.0194,1,TCS market update,1.0,0,0.0092
2024-04-01,3624.03,1569676,TCS,TCS.NS,0.0104,-0.636,1.0116,0,TCS market update,1.0,0,0.0104
2024-04-02,3593.54,2142666,TCS,TCS.NS,-0.0084,0.365,1.0095,1,TCS market update,1.0,0,0.0084
2024-04-03,3652.3,3973090,TCS,TCS.NS,0.0163,0.8543,1.0338,1,TCS market update,1.0,0,0.0164
2024-04-04,3704.11,3394637,TCS,TCS.NS,0.0142,-0.1456,1.0237,0,TCS market update,1.0,0,0.0142
2024-04-05,3681.86,1636819,TCS,TCS.NS,-0.006,-0.5178,1.0105,0,TCS market update,1.0,0,0.006
2024-04-08,3675.66,2302538,TCS,TCS.NS,-0.0017,0.4067,1.0183,0,TCS market update,1.0,0,0.0017
2024-04-09,3651.6,1876992,TCS,TCS.NS,-0.0065,-0.1848,1.0231,1,TCS market update,1.0,0,0.0065
2024-04-10,3686.86,2101965,TCS,TCS.NS,0.0097,0.1199,1.0184,1,TCS market update,1.0,0,0.0097
2024-04-12,3702.36,4354821,TCS,TCS.NS,0.0042,1.0718,1.0172,0,TCS market update,1.0,0,0.0042
2024-04-15,3646.65,4200329,TCS,TCS.NS,-0.015,-0.0355,1.037,0,TCS market update,1.0,0,0.015
2024-04-16,3583.37,3051420,TCS,TCS.NS,-0.0174,-0.2735,1.017,0,TCS market update,1.0,0,0.0174
2024-04-18,3573.37,3476284,TCS,TCS.NS,-0.0028,0.1392,1.0223,0,TCS market update,1.0,0,0.0028
2024-04-19,3540.25,2957749,TCS,TCS.NS,-0.0093,-0.1492,1.0136,1,TCS market update,1.0,0,0.0093
2024-04-22,3575.78,1728883,TCS,TCS.NS,0.01,-0.4155,1.0173,1,TCS market update,1.0,0,0.01
2024-04-23,3585.12,1807586,TCS,TCS.NS,0.0026,0.0455,1.0089,0,TCS market update,1.0,0,0.0026
2024-04-24,3544.74,1317312,TCS,TCS.NS,-0.0113,-0.2712,1.0192,1,TCS market update,1.0,0,0.0113
2024-04-25,3564.31,2856271,TCS,TCS.NS,0.0055,1.1683,1.0164,0,TCS market update,1.0,0,0.0055
2024-04-26,3535.76,2039178,TCS,TCS.NS,-0.008,-0.2861,1.0195,1,TCS market update,1.0,0,0.008
2024-04-29,3580.96,1110693,TCS,TCS.NS,0.0128,-0.4553,1.0153,0,TCS market update,1.0,0,0.0128
2024-04-30,3535.11,2203078,TCS,TCS.NS,-0.0128,0.9835,1.0188,1,TCS market update,1.0,0,0.0128
2024-05-02,3574.58,2491044,TCS,TCS.NS,0.0112,0.1307,1.0246,0,TCS market update,1.0,0,0.0112
2024-05-03,3556.16,2962234,TCS,TCS.NS,-0.0052,0.1892,1.0253,1,TCS market update,1.0,0,0.0052
2024-05-06,3628.01,2053831,TCS,TCS.NS,0.0202,-0.3067,1.0226,1,TCS market update,1.0,0,0.0202
2024-05-07,3681.58,2062112,TCS,TCS.NS,0.0148,0.004,1.019,0,TCS market update,1.0,0,0.0148
2024-05-08,3679.73,1247685,TCS,TCS.NS,-0.0005,-0.3949,1.0116,0,TCS market update,1.0,0,0.0005
2024-05-09,3664.23,1726486,TCS,TCS.NS,-0.0042,0.3838,1.0156,0,TCS market update,1.0,0,0.0042
2024-05-10,3602.89,1672489,TCS,TCS.NS,-0.0167,-0.0313,1.0228,1,TCS market update,1.0,0,0.0167
2024-05-13,3652.76,931326,TCS,TCS.NS,0.0138,-0.4431,1.022,0,TCS market update,1.0,0,0.0138
2024-05-14,3609.64,1058317,TCS,TCS.NS,-0.0118,0.1364,1.0136,0,TCS market update,1.0,0,0.0118
2024-05-15,3590.4,1115021,TCS,TCS.NS,-0.0053,0.0536,1.0133,1,TCS market update,1.0,0,0.0053
2024-05-16,3635.65,2599399,TCS,TCS.NS,0.0126,1.3313,1.0172,0,TCS market update,1.0,0,0.0126
2024-05-17,3573.34,2765804,TCS,TCS.NS,-0.0171,0.064,1.0235,0,TCS market update,1.0,0,0.0171
2024-05-21,3560.39,1908117,TCS,TCS.NS,-0.0036,-0.3101,1.0091,1,TCS market update,1.0,0,0.0036
2024-05-22,3571.39,1311168,TCS,TCS.NS,0.0031,-0.3128,1.0062,1,TCS market update,1.0,0,0.0031
2024-05-23,3628.66,2095742,TCS,TCS.NS,0.016,0.5984,1.0208,0,TCS market update,1.0,0,0.016
2024-05-24,3587.7,1309452,TCS,TCS.NS,-0.0113,-0.3752,1.0103,0,TCS market update,1.0,0,0.0113
2024-05-27,3585.41,1841538,TCS,TCS.NS,-0.0006,0.4063,1.0174,0,TCS market update,1.0,0,0.0006
2024-05-28,3578.75,1801993,TCS,TCS.NS,-0.0019,-0.0215,1.0104,0,TCS market update,1.0,0,0.0019
2024-05-29,3544.96,1568095,TCS,TCS.NS,-0.0094,-0.1298,1.0129,0,TCS market update,1.0,0,0.0094
2024-05-30,3482.01,2919230,TCS,TCS.NS,-0.0178,0.8616,1.0212,0,TCS market update,1.0,0,0.0178
2024-05-31,3421.29,10956800,TCS,TCS.NS,-0.0174,2.7533,1.0263,1,TCS market update,1.0,0,0.0174
2024-06-03,3451.02,2156773,TCS,TCS.NS,0.0087,-0.8032,1.015,1,TCS market update,1.0,0,0.0087
2024-06-04,3462.34,3395997,TCS,TCS.NS,0.0033,0.5746,1.0427,1,TCS market update,1.0,0,0.0033
2024-06-05,3491.65,2799670,TCS,TCS.NS,0.0085,-0.1756,1.0226,1,TCS market update,1.0,0,0.0085
2024-06-06,3569.89,4328036,TCS,TCS.NS,0.0224,0.5459,1.0263,1,TCS market update,1.0,0,0.0224
2024-06-07,3629.12,4552445,TCS,TCS.NS,0.0166,0.0519,1.0202,0,TCS market update,1.0,0,0.0166
2024-06-10,3596.27,1734661,TCS,TCS.NS,-0.0091,-0.619,1.0167,0,TCS market update,1.0,0,0.0091
2024-06-11,3590.12,1419898,TCS,TCS.NS,-0.0017,-0.1815,1.0101,0,TCS market update,1.0,0,0.0017
2024-06-12,3571.06,2177001,TCS,TCS.NS,-0.0053,0.5332,1.0173,1,TCS market update,1.0,0,0.0053
2024-06-13,3614.4,1932323,TCS,TCS.NS,0.0121,-0.1124,1.0099,0,TCS market update,1.0,0,0.0121
2024-06-14,3571.43,1860730,TCS,TCS.NS,-0.0119,-0.0371,1.0159,0,TCS market update,1.0,0,0.0119
2024-06-18,3555.63,1774045,TCS,TCS.NS,-0.0044,-0.0466,1.0124,0,TCS market update,1.0,0,0.0044
2024-06-19,3543.15,1509050,TCS,TCS.NS,-0.0035,-0.1494,1.0108,0,TCS market update,1.0,0,0.0035
2024-06-20,3529.68,2846526,TCS,TCS.NS,-0.0038,0.8863,1.0079,1,TCS market update,1.0,0,0.0038
2024-06-21,3551.58,4642195,TCS,TCS.NS,0.0062,0.6308,1.021,1,TCS market update,1.0,0,0.0062
2024-06-24,3557.22,1702154,TCS,TCS.NS,0.0016,-0.6333,1.0173,1,TCS market update,1.0,0,0.0016
2024-06-25,3577.4,1338808,TCS,TCS.NS,0.0057,-0.2135,1.0144,1,TCS market update,1.0,0,0.0057
2024-06-26,3593.61,1639845,TCS,TCS.NS,0.0045,0.2249,1.0068,1,TCS market update,1.0,0,0.0045
2024-06-27,3666.59,4526556,TCS,TCS.NS,0.0203,1.7604,1.0325,0,TCS market update,1.0,0,0.0203
2024-06-28,3638.63,2731571,TCS,TCS.NS,-0.0076,-0.3965,1.0159,1,TCS market update,1.0,0,0.0076
2024-07-01,3707.64,2658723,TCS,TCS.NS,0.019,-0.0267,1.0303,1,TCS market update,1.0,0,0.019
2024-07-02,3744.18,2307449,TCS,TCS.NS,0.0099,-0.1321,1.0103,0,TCS market update,1.0,0,0.0099
2024-07-03,3695.57,1821198,TCS,TCS.NS,-0.013,-0.2107,1.018,1,TCS market update,1.0,0,0.013
2024-07-04,3747.49,2518001,TCS,TCS.NS,0.014,0.3826,1.0164,0,TCS market update,1.0,0,0.014
2024-07-05,3738.96,1668616,TCS,TCS.NS,-0.0023,-0.3373,1.0097,0,TCS market update,1.0,0,0.0023
2024-07-08,3721.62,1758882,TCS,TCS.NS,-0.0046,0.0541,1.0134,0,TCS market update,1.0,0,0.0046
2024-07-09,3714.45,1305801,TCS,TCS.NS,-0.0019,-0.2576,1.008,0,TCS market update,1.0,0,0.0019
2024-07-10,3643.29,2669716,TCS,TCS.NS,-0.0192,1.0445,1.026,1,TCS market update,1.0,0,0.0192
2024-07-11,3656.85,4872189,TCS,TCS.NS,0.0037,0.825,1.0217,1,TCS market update,1.0,0,0.0037
2024-07-12,3899.4,13509164,TCS,TCS.NS,0.0663,1.7727,1.0576,0,TCS market update,1.0,0,0.0663
2024-07-15,3885.65,4848030,TCS,TCS.NS,-0.0035,-0.6411,1.02,1,TCS market update,1.0,0,0.0035
2024-07-16,3894.27,2029521,TCS,TCS.NS,0.0022,-0.5814,1.012,1,TCS market update,1.0,0,0.0022
2024-07-18,4022.05,5613364,TCS,TCS.NS,0.0328,1.7659,1.0397,0,TCS market update,1.0,0,0.0328
2024-07-19,4019.11,3903354,TCS,TCS.NS,-0.0007,-0.3046,1.0172,0,TCS market update,1.0,0,0.0007
2024-07-22,4005.05,1896386,TCS,TCS.NS,-0.0035,-0.5142,1.0129,1,TCS market update,1.0,0,0.0035
2024-07-23,4019.06,2365208,TCS,TCS.NS,0.0035,0.2472,1.0224,1,TCS market update,1.0,0,0.0035
2024-07-24,4022.7,1809793,TCS,TCS.NS,0.0009,-0.2348,1.0166,1,TCS market update,1.0,0,0.0009
2024-07-25,4037.88,2810342,TCS,TCS.NS,0.0038,0.5529,1.0161,1,TCS market update,1.0,0,0.0038
2024-07-26,4098.93,3552210,TCS,TCS.NS,0.0151,0.264,1.0197,0,TCS market update,1.0,0,0.0151
2024-07-29,4092.62,1746803,TCS,TCS.NS,-0.0015,-0.5082,1.0137,0,TCS market update,1.0,0,0.0015
2024-07-30,4077.91,1797906,TCS,TCS.NS,-0.0036,0.0293,1.0163,1,TCS market update,1.0,0,0.0036
2024-07-31,4096.6,2330091,TCS,TCS.NS,0.0046,0.296,1.0159,1,TCS market update,1.0,0,0.0046
2024-08-01,4107.57,2202244,TCS,TCS.NS,0.0027,-0.0549,1.0124,0,TCS market update,1.0,0,0.0027
2024-08-02,4001.03,2811282,TCS,TCS.NS,-0.0259,0.2766,1.03,0,TCS market update,1.0,0,0.0259
2024-08-05,3881.46,2787771,TCS,TCS.NS,-0.0299,-0.0084,1.0313,1,TCS market update,1.0,0,0.0299
2024-08-06,3896.55,2203067,TCS,TCS.NS,0.0039,-0.2097,1.0234,1,TCS market update,1.0,0,0.0039
2024-08-07,3923.87,1237666,TCS,TCS.NS,0.007,-0.4382,1.0155,0,TCS market update,1.0,0,0.007
2024-08-08,3897.81,2441283,TCS,TCS.NS,-0.0066,0.9725,1.0173,1,TCS market update,1.0,0,0.0066
2024-08-09,3950.31,1302536,TCS,TCS.NS,0.0135,-0.4665,1.0114,0,TCS market update,1.0,0,0.0135
2024-08-12,3919.39,936912,TCS,TCS.NS,-0.0078,-0.2807,1.0126,1,TCS market update,1.0,0,0.0078
2024-08-13,3920.6,1495593,TCS,TCS.NS,0.0003,0.5963,1.0122,1,TCS market update,1.0,0,0.0003
2024-08-14,4012.43,3226545,TCS,TCS.NS,0.0234,1.1574,1.0282,1,TCS market update,1.0,0,0.0234
2024-08-16,4125.27,3457058,TCS,TCS.NS,0.0281,0.0714,1.0236,1,TCS market update,1.0,0,0.0281
2024-08-19,4194.35,2055210,TCS,TCS.NS,0.0167,-0.4055,1.0237,1,TCS market update,1.0,0,0.0167
2024-08-20,4225.46,2212298,TCS,TCS.NS,0.0074,0.0764,1.0144,1,TCS market update,1.0,0,0.0074
2024-08-21,4251.8,1896990,TCS,TCS.NS,0.0062,-0.1425,1.015,0,TCS market update,1.0,0,0.0062
2024-08-22,4205.56,1829872,TCS,TCS.NS,-0.0109,-0.0354,1.0142,0,TCS market update,1.0,0,0.0109
2024-08-23,4169.97,1809253,TCS,TCS.NS,-0.0085,-0.0113,1.0114,1,TCS market update,1.0,0,0.0085
2024-08-26,4205.98,1844164,TCS,TCS.NS,0.0086,0.0193,1.015,0,TCS market update,1.0,0,0.0086
2024-08-27,4201.03,930697,TCS,TCS.NS,-0.0012,-0.4953,1.0052,1,TCS market update,1.0,0,0.0012
2024-08-28,4209.35,1848058,TCS,TCS.NS,0.002,0.9857,1.0236,1,TCS market update,1.0,0,0.002
2024-08-29,4214.72,2133641,TCS,TCS.NS,0.0013,0.1545,1.0215,1,TCS market update,1.0,0,0.0013
2024-08-30,4253.91,3637222,TCS,TCS.NS,0.0093,0.7047,1.0233,0,TCS market update,1.0,0,0.0093
2024-09-02,4223.36,1216500,TCS,TCS.NS,-0.0072,-0.6655,1.0168,0,TCS market update,1.0,0,0.0072
2024-09-03,4215.23,1717263,TCS,TCS.NS,-0.0019,0.4116,1.0133,0,TCS market update,1.0,0,0.0019
2024-09-04,4184.31,1265505,TCS,TCS.NS,-0.0073,-0.2631,1.0113,0,TCS market update,1.0,0,0.0073
2024-09-05,4181.23,1688793,TCS,TCS.NS,-0.0007,0.3345,1.0101,0,TCS market update,1.0,0,0.0007
2024-09-06,4163.29,1649179,TCS,TCS.NS,-0.0043,-0.0235,1.0178,0,TCS market update,1.0,0,0.0043
2024-09-09,4156.57,1184938,TCS,TCS.NS,-0.0016,-0.2815,1.0135,1,TCS market update,1.0,0,0.0016
2024-09-10,4211.03,1385591,TCS,TCS.NS,0.0131,0.1693,1.0224,0,TCS market update,1.0,0,0.0131
2024-09-11,4184.41,1325919,TCS,TCS.NS,-0.0063,-0.0431,1.0175,1,TCS market update,1.0,0,0.0063
2024-09-12,4220.23,2742216,TCS,TCS.NS,0.0086,1.0682,1.0229,1,TCS market update,1.0,0,0.0086
2024-09-13,4224.81,1458786,TCS,TCS.NS,0.0011,-0.468,1.0093,0,TCS market update,1.0,0,0.0011
2024-09-16,4216.07,1155120,TCS,TCS.NS,-0.0021,-0.2082,1.0115,0,TCS market update,1.0,0,0.0021
2024-09-17,4208.97,1699364,TCS,TCS.NS,-0.0017,0.4712,1.0156,0,TCS market update,1.0,0,0.0017
2024-09-18,4059.98,2961779,TCS,TCS.NS,-0.0354,0.7429,1.0407,0,TCS market update,1.0,0,0.0354
2024-09-19,4013.27,2927551,TCS,TCS.NS,-0.0115,-0.0116,1.0328,0,TCS market update,1.0,0,0.0115
2024-09-20,4002.76,5447908,TCS,TCS.NS,-0.0026,0.8609,1.0244,0,TCS market update,1.0,0,0.0026
2024-09-23,3987.44,1702319,TCS,TCS.NS,-0.0038,-0.6875,1.0133,1,TCS market update,1.0,0,0.0038
2024-09-24,3990.05,3012026,TCS,TCS.NS,0.0007,0.7694,1.012,1,TCS market update,1.0,0,0.0007
2024-09-25,3993.28,2713073,TCS,TCS.NS,0.0008,-0.0993,1.0117,1,TCS market update,1.0,0,0.0008
2024-09-26,4009.86,3964251,TCS,TCS.NS,0.0042,0.4612,1.0133,1,TCS market update,1.0,0,0.0042
2024-09-27,4024.99,3012477,TCS,TCS.NS,0.0038,-0.2401,1.0181,0,TCS market update,1.0,0,0.0038
2024-09-30,3987.44,2503416,TCS,TCS.NS,-0.0093,-0.169,1.0091,1,TCS market update,1.0,0,0.0093
2024-10-01,4005.56,1823365,TCS,TCS.NS,0.0045,-0.2716,1.0124,0,TCS market update,1.0,0,0.0045
2024-10-03,3954.04,3350119,TCS,TCS.NS,-0.0129,0.8373,1.0164,1,TCS market update,1.0,0,0.0129
2024-10-04,3972.26,2965463,TCS,TCS.NS,0.0046,-0.1148,1.0175,1,TCS market update,1.0,0,0.0046
2024-10-07,3991.5,1472619,TCS,TCS.NS,0.0048,-0.5034,1.016,0,TCS market update,1.0,0,0.0048
2024-10-08,3973.19,1541867,TCS,TCS.NS,-0.0046,0.047,1.0179,0,TCS market update,1.0,0,0.0046
2024-10-09,3972.91,1082504,TCS,TCS.NS,-0.0001,-0.2979,1.0114,0,TCS market update,1.0,0,0.0001
2024-10-10,3949.05,2378875,TCS,TCS.NS,-0.006,1.1976,1.0227,0,TCS market update,1.0,0,0.006
2024-10-11,3875.99,5759183,TCS,TCS.NS,-0.0185,1.421,1.0315,0,TCS market update,1.0,0,0.0185
2024-10-14,3864.27,2137590,TCS,TCS.NS,-0.003,-0.6288,1.0105,0,TCS market update,1.0,0,0.003
2024-10-15,3845.73,2759474,TCS,TCS.NS,-0.0048,0.2909,1.0183,0,TCS market update,1.0,0,0.0048
2024-10-16,3825.32,2359151,TCS,TCS.NS,-0.0053,-0.1451,1.0118,1,TCS market update,1.0,0,0.0053
2024-10-17,3838.44,2522659,TCS,TCS.NS,0.0034,0.0693,1.009,1,TCS market update,1.0,0,0.0034
2024-10-18,3860.96,2361000,TCS,TCS.NS,0.0059,-0.0641,1.0162,0,TCS market update,1.0,0,0.0059
2024-10-21,3820.51,1595450,TCS,TCS.NS,-0.0105,-0.3242,1.0172,0,TCS market update,1.0,0,0.0105
2024-10-22,3760.25,1928049,TCS,TCS.NS,-0.0158,0.2085,1.0208,1,TCS market update,1.0,0,0.0158
2024-10-23,3807.77,1966476,TCS,TCS.NS,0.0126,0.0199,1.0296,0,TCS market update,1.0,0,0.0126
2024-10-24,3790.59,2676744,TCS,TCS.NS,-0.0045,0.3612,1.0187,1,TCS market update,1.0,0,0.0045
2024-10-25,3799.63,1759676,TCS,TCS.NS,0.0024,-0.3426,1.0147,1,TCS market update,1.0,0,0.0024
2024-10-28,3830.81,1532534,TCS,TCS.NS,0.0082,-0.1291,1.0205,0,TCS market update,1.0,0,0.0082
2024-10-29,3816.2,1445885,TCS,TCS.NS,-0.0038,-0.0565,1.0107,1,TCS market update,1.0,0,0.0038
2024-10-30,3825.0,1935002,TCS,TCS.NS,0.0023,0.3383,1.0116,0,TCS market update,1.0,0,0.0023
2024-10-31,3716.19,3740372,TCS,TCS.NS,-0.0284,0.933,1.0299,1,TCS market update,1.0,0,0.0284
2024-11-01,3730.94,154895,TCS,TCS.NS,0.004,-0.9586,1.0058,0,TCS market update,1.0,0,0.004
2024-11-04,3712.16,2269192,TCS,TCS.NS,-0.005,13.6499,1.0201,1,TCS market update,1.0,0,0.005
2024-11-05,3718.91,967590,TCS,TCS.NS,0.0018,-0.5736,1.0114,1,TCS market update,1.0,0,0.0018
2024-11-06,3876.51,3792017,TCS,TCS.NS,0.0424,2.919,1.0439,1,TCS market update,1.0,0,0.0424
2024-11-07,3887.04,3724349,TCS,TCS.NS,0.0027,-0.0178,1.0296,0,TCS market update,1.0,0,0.0027
2024-11-08,3883.39,1648039,TCS,TCS.NS,-0.0009,-0.5575,1.0127,1,TCS market update,1.0,0,0.0009
2024-11-11,3931.8,1406487,TCS,TCS.NS,0.0125,-0.1466,1.0283,0,TCS market update,1.0,0,0.0125
2024-11-12,3930.59,1587640,TCS,TCS.NS,-0.0003,0.1288,1.0129,0,TCS market update,1.0,0,0.0003
2024-11-13,3886.53,1098813,TCS,TCS.NS,-0.0112,-0.3079,1.0159,0,TCS market update,1.0,0,0.0112
2024-11-14,3882.36,1825432,TCS,TCS.NS,-0.0011,0.6613,1.0106,0,TCS market update,1.0,0,0.0011
2024-11-18,3763.99,3313944,TCS,TCS.NS,-0.0305,0.8154,1.0558,1,TCS market update,1.0,0,0.0305
2024-11-19,3782.77,1776233,TCS,TCS.NS,0.005,-0.464,1.0294,1,TCS market update,1.0,0,0.005
2024-11-21,3813.95,2384347,TCS,TCS.NS,0.0082,0.3424,1.017,1,TCS market update,1.0,0,0.0082
2024-11-22,3974.79,3096553,TCS,TCS.NS,0.0422,0.2987,1.0496,1,TCS market update,1.0,0,0.0422
2024-11-25,4040.8,4052167,TCS,TCS.NS,0.0166,0.3086,1.0178,1,TCS market update,1.0,0,0.0166
2024-11-26,4076.01,2060669,TCS,TCS.NS,0.0087,-0.4915,1.0131,0,TCS market update,1.0,0,0.0087
2024-11-27,4057.14,1558993,TCS,TCS.NS,-0.0046,-0.2435,1.0123,0,TCS market update,1.0,0,0.0046
2024-11-28,3975.07,2558544,TCS,TCS.NS,-0.0202,0.6412,1.0253,1,TCS market update,1.0,0,0.0202
2024-11-29,3999.37,2017425,TCS,TCS.NS,0.0061,-0.2115,1.0246,1,TCS market update,1.0,0,0.0061
2024-12-02,4004.8,1670944,TCS,TCS.NS,0.0014,-0.1717,1.0137,1,TCS market update,1.0,0,0.0014
2024-12-03,4029.24,2010905,TCS,TCS.NS,0.0061,0.2035,1.014,1,TCS market update,1.0,0,0.0061
2024-12-04,4077.61,3302642,TCS,TCS.NS,0.012,0.6424,1.0228,1,TCS market update,1.0,0,0.012
2024-12-05,4180.29,3746747,TCS,TCS.NS,0.0252,0.1345,1.0296,0,TCS market update,1.0,0,0.0252
2024-12-06,4162.92,1842087,TCS,TCS.NS,-0.0042,-0.5084,1.0118,1,TCS market update,1.0,0,0.0042
2024-12-09,4169.14,2066639,TCS,TCS.NS,0.0015,0.1219,1.0122,0,TCS market update,1.0,0,0.0015
2024-12-10,4150.79,2087828,TCS,TCS.NS,-0.0044,0.0103,1.0185,0,TCS market update,1.0,0,0.0044
2024-12-11,4146.01,1635256,TCS,TCS.NS,-0.0012,-0.2168,1.0095,1,TCS market update,1.0,0,0.0012
2024-12-12,4171.76,1914642,TCS,TCS.NS,0.0062,0.1709,1.0133,1,TCS market update,1.0,0,0.0062
2024-12-13,4189.51,1967048,TCS,TCS.NS,0.0043,0.0274,1.0229,0,TCS market update,1.0,0,0.0043
2024-12-16,4134.54,1646224,TCS,TCS.NS,-0.0131,-0.1631,1.0177,0,TCS market update,1.0,0,0.0131
2024-12-17,4053.35,3225027,TCS,TCS.NS,-0.0196,0.959,1.0266,1,TCS market update,1.0,0,0.0196
2024-12-18,4071.47,1575404,TCS,TCS.NS,0.0045,-0.5115,1.0169,0,TCS market update,1.0,0,0.0045
2024-12-19,4000.35,3015763,TCS,TCS.NS,-0.0175,0.9143,1.0239,0,TCS market update,1.0,0,0.0175
2024-12-20,3905.21,4116989,TCS,TCS.NS,-0.0238,0.3652,1.0553,0,TCS market update,1.0,0,0.0238
2024-12-23,3893.97,2195338,TCS,TCS.NS,-0.0029,-0.4668,1.0248,1,TCS market update,1.0,0,0.0029
2024-12-24,3913.82,1181886,TCS,TCS.NS,0.0051,-0.4616,1.0144,0,TCS market update,1.0,0,0.0051
2024-12-26,3904.09,1208464,TCS,TCS.NS,-0.0025,0.0225,1.0137,0,TCS market update,1.0,0,0.0025
2024-12-27,3900.11,858100,TCS,TCS.NS,-0.001,-0.2899,1.0081,0,TCS market update,1.0,0,0.001
2024-12-30,3894.44,1527169,TCS,TCS.NS,-0.0015,0.7797,1.0212,0,TCS market update,1.0,0,0.0015
2024-12-31,3834.51,1555429,TCS,TCS.NS,-0.0154,0.0185,1.0268,1,TCS market update,1.0,0,0.0154
2025-01-01,3851.04,763161,TCS,TCS.NS,0.0043,-0.5094,1.0119,1,TCS market update,1.0,0,0.0043
2025-01-02,3910.31,1720835,TCS,TCS.NS,0.0154,1.2549,1.021,0,TCS market update,1.0,0,0.0154
2025-01-03,3839.28,1791953,TCS,TCS.NS,-0.0182,0.0413,1.0214,0,TCS market update,1.0,0,0.0182
2025-01-06,3834.7,2085593,TCS,TCS.NS,-0.0012,0.1639,1.0205,0,TCS market update,1.0,0,0.0012
2025-01-07,3772.24,2669054,TCS,TCS.NS,-0.0163,0.2798,1.0321,1,TCS market update,1.0,0,0.0163
2025-01-08,3847.24,2181277,TCS,TCS.NS,0.0199,-0.1828,1.0269,0,TCS market update,1.0,0,0.0199
2025-01-09,3782.11,2392472,TCS,TCS.NS,-0.0169,0.0968,1.0279,1,TCS market update,1.0,0,0.0169
2025-01-10,3994.5,7894300,TCS,TCS.NS,0.0562,2.2996,1.0305,1,TCS market update,1.0,0,0.0562
2025-01-13,4018.33,4003771,TCS,TCS.NS,0.006,-0.4928,1.0226,0,TCS market update,1.0,0,0.006
2025-01-14,3963.97,3441709,TCS,TCS.NS,-0.0135,-0.1404,1.0225,1,TCS market update,1.0,0,0.0135
2025-01-15,3979.47,1653474,TCS,TCS.NS,0.0039,-0.5196,1.0116,0,TCS market update,1.0,0,0.0039
2025-01-16,3938.92,2637705,TCS,TCS.NS,-0.0102,0.5953,1.0244,0,TCS market update,1.0,0,0.0102
2025-01-17,3933.2,1761466,TCS,TCS.NS,-0.0015,-0.3322,1.0148,0,TCS market update,1.0,0,0.0015
2025-01-20,3888.85,1287799,TCS,TCS.NS,-0.0113,-0.2689,1.0191,0,TCS market update,1.0,0,0.0113
2025-01-21,3848.85,1971591,TCS,TCS.NS,-0.0103,0.531,1.0201,1,TCS market update,1.0,0,0.0103
2025-01-22,3964.0,2409223,TCS,TCS.NS,0.0299,0.222,1.0294,0,TCS market update,1.0,0,0.0299
2025-01-23,3953.37,1822998,TCS,TCS.NS,-0.0027,-0.2433,1.0124,1,TCS market update,1.0,0,0.0027
2025-01-24,3959.95,1910099,TCS,TCS.NS,0.0017,0.0478,1.018,0,TCS market update,1.0,0,0.0017
