date,volume_change,high_low_ratio,target,headline,volume_log,day_of_week,month,quarter,is_monday,is_friday,company_encoded,close_norm,price_change_norm,news_count_capped
2025-09-03,-0.9949374844570232,0.0,0,Reliance market update,15.875713723128513,2,9,3,0,0,3,0.3247158665163098,0.3278457530693094,0.5265890341390445
2025-09-04,1.285264914239365,0.0,1,Reliance market update,16.397481756841383,3,9,3,0,0,3,0.2298950857917807,-0.758681515417853,0.5265890341390445
2025-09-05,-2.025345870227226,0.0,1,Reliance market update,15.569494775522736,4,9,3,0,1,3,0.3418323065413576,0.8711093873128904,0.5265890341390445
2025-09-08,0.502759460421171,0.0,0,Reliance market update,15.759521905436324,0,9,3,1,0,3,0.3668266059921588,0.1748137434232302,0.5265890341390445
2025-09-09,0.8511144761449608,0.0,1,Reliance market update,16.093234456658852,1,9,3,0,0,3,0.3504263350058151,-0.1465534768335361,0.5265890341390445
2025-09-10,-0.5797443088577913,0.0,1,Reliance market update,15.86845616204014,2,9,3,0,0,3,0.3560840704115853,0.0294333342594549,0.5265890341390445
2025-09-11,0.5912217087236155,-3.469446951953614e-18,1,Reliance market update,16.09442499848877,3,9,3,0,0,3,0.4009878691383824,0.3354973535516133,0.5265890341390445
2025-09-12,-0.7177822633487525,0.0,1,Reliance market update,15.817445724840605,4,9,3,0,1,3,0.4844215621475026,0.6339097723614678,0.5265890341390445
2025-09-15,-0.8203994104349647,0.0,1,Reliance market update,15.501297843021971,0,9,3,1,0,3,0.5150735970040722,0.2207233463170539,0.5265890341390445
2025-09-16,1.1819638069168183,-3.469446951953614e-18,1,Reliance market update,15.977333838880009,1,9,3,0,0,3,0.557828888614755,0.3125425521047015,0.5265890341390445
2025-09-17,-0.3651859450877673,-3.469446951953614e-18,1,Reliance market update,15.83299929931396,2,9,3,0,0,3,0.61841678928919,0.4426197603038688,0.5265890341390445
2025-09-18,0.5668177567568308,0.0,0,Reliance market update,16.04902881245016,3,9,3,0,0,3,0.6270108177536491,0.0447365352240628,0.5265890341390445
2025-09-19,0.9281801479985632,0.0,0,Reliance market update,16.415334957208763,4,9,3,0,1,3,0.5727968215236885,-0.4296626946787826,0.5265890341390445
2025-09-22,-1.4101004086192497,0.0,0,Reliance market update,15.864231388898238,0,9,3,1,0,3,0.4530533582522287,-0.92701672602854,0.5265890341390445
2025-09-23,1.439906638314689,0.0,0,Reliance market update,16.455617550776033,1,9,3,0,0,3,0.4473240059425898,-0.0623858715281925,0.5265890341390445
2025-09-24,-2.0926980064269514,0.0,0,Reliance market update,15.594313114431392,2,9,3,0,0,3,0.3989109789261385,-0.3914046922672628,0.5265890341390445
2025-09-25,1.580149575507527,0.0,1,Reliance market update,16.250100979739525,3,9,3,0,0,3,0.3232835284388997,-0.6056495057717738,0.5265890341390445
2025-09-26,-0.3648771376572436,0.0,0,Reliance market update,16.105932984694856,4,9,3,0,1,3,0.360381084643814,0.2742845496931816,0.5265890341390445
2025-09-29,0.9252443569915606,0.0,0,Reliance market update,16.471003508327808,0,9,3,1,0,3,0.3261482045937199,-0.2842822855150074,0.5265890341390445
2025-09-30,0.0858894568315825,0.0,1,Reliance market update,16.496852925615208,1,9,3,0,0,3,0.2634117968031705,-0.5061786995018223,0.5265890341390445
2025-10-01,-0.494138485841028,0.0,0,Reliance market update,16.30423632230804,2,10,4,0,0,3,0.2969285078145604,0.2436781477639658,0.5265890341390445
2025-10-03,0.1845704132757041,0.0,1,Reliance market update,16.368258705551746,4,10,4,0,1,3,0.2591863994748122,-0.3148886874442232,0.5265890341390445
2025-10-06,-0.0746957951757946,0.0,1,Reliance market update,16.332931266749465,0,10,4,1,0,3,0.3418323065413576,0.6339097723614678,0.5265890341390445
2025-10-07,-0.240349898117215,0.0,0,Reliance market update,16.235348857391095,1,10,4,0,0,3,0.411730404718956,0.5267873656092124,0.5265890341390445
2025-10-08,-0.7174349402312548,0.0,1,Reliance market update,15.958523199855923,2,10,4,0,0,3,0.2876899272152659,-0.9805779294046678,0.5265890341390445
2025-10-09,0.1090798215467184,0.0,1,Reliance market update,15.99328429945178,3,10,4,0,0,3,0.3618134227212242,0.5650453680207321,0.5265890341390445
2025-10-10,-0.8455450682291168,0.0,0,Reliance market update,15.66759421172514,4,10,4,0,1,3,0.3896007814229735,0.197768544870142,0.5265890341390445
2025-10-13,0.4682363892018834,-3.469446951953614e-18,1,Reliance market update,15.843748669639687,0,10,4,1,0,3,0.3418323065413576,-0.3837530917849588,0.5265890341390445
2025-10-14,0.6522100115118219,0.0,0,Reliance market update,16.09464021025511,1,10,4,0,0,3,0.3482778278897008,0.0370849347417589,0.5265890341390445
2025-10-15,0.2971155696666528,0.0,1,Reliance market update,16.202688973475865,2,10,4,0,0,3,0.3368907401742934,-0.1082954744220163,0.5265890341390445
2025-10-16,0.3368158394922036,0.0,1,Reliance market update,16.326404347933785,3,10,4,0,0,3,0.5079119066170231,1.3225538157688244,0.5265890341390445
2025-10-17,1.1249406240146729,0.0,1,Reliance market update,16.7774565490609,4,10,4,0,1,3,0.6398302435464666,0.9935349950297538,0.5265890341390445
2025-10-21,-3.9274680780726774,0.0,0,Reliance market update,14.541207209884467,1,10,4,0,0,3,0.9848804863944888,-0.1006438739397123,0.5265890341390445
2025-10-23,4.252939884625667,0.0,1,Reliance market update,16.74441320780844,3,10,4,0,0,3,0.8650654062191586,-0.8964103240993242,0.5265890341390445
2025-10-24,-1.6557268911360232,0.0,1,Reliance market update,16.087722831494634,4,10,4,0,1,3,0.8879111985538454,0.1518589419763183,0.5265890341390445
2025-10-28,0.5827946775635436,0.0,1,Reliance market update,16.685202056891555,1,10,4,0,0,3,1.139572998754747,0.1289041405294064,0.5265890341390445
2025-10-29,-1.0224432750267969,0.0,0,Reliance market update,16.290766287071406,2,10,4,0,0,3,1.2628973072197311,0.8711093873128904,0.5265890341390445
2025-10-30,-0.6286981589537505,0.0,0,Reliance market update,16.047529828747034,3,10,4,0,0,3,1.150960086470156,-0.8122427187939807,0.5265890341390445
2025-10-31,-0.1457023096260214,0.0,0,Reliance market update,15.985484292115748,4,10,4,0,1,3,1.1359921535612223,-0.1235986753866242,0.5265890341390445
2025-11-03,-0.0752439884146958,0.0,0,Reliance market update,15.949923832772802,0,11,4,1,0,3,1.1238888968071092,-0.1006438739397123,0.5265890341390445
2025-11-04,0.4504228402624514,0.0,1,Reliance market update,16.11887604637059,1,11,4,0,0,3,1.0411713728366934,-0.6133011062540777,0.5265890341390445
2025-11-06,1.2732364878941738,0.0,0,Reliance market update,16.635261870593563,3,11,4,0,0,3,1.205102465796246,1.1771734066050488,0.5265890341390445
2025-11-07,-1.8893691575203,0.0,1,Reliance market update,15.872420918227512,4,11,4,0,1,3,1.0761204219254934,-0.942319926993148,0.5265890341390445
2025-11-10,-0.250079992043079,0.0,1,Reliance market update,15.771150221415388,0,11,4,1,0,3,1.1566894387797948,0.5650453680207321,0.5265890341390445
2025-11-11,0.0402453864645567,0.0,1,Reliance market update,15.77947208188002,1,11,4,0,0,3,1.1859091355589542,0.197768544870142,0.5265890341390445
2025-11-12,1.3539341438039945,0.0,0,Reliance market update,16.331953018824642,2,11,4,0,0,3,1.3148911794297071,0.9093673897244104,0.5265890341390445
2025-11-13,-1.3902363413072856,0.0,1,Reliance market update,15.789097573094104,3,11,4,0,0,3,1.3106657821013488,-0.0470826705635846,0.5265890341390445
2025-11-14,0.1881863997314747,0.0,0,Reliance market update,15.854497745869049,4,11,4,0,1,3,1.367672837582259,0.3890585569277411,0.5265890341390445
2025-11-17,-0.6966619626619286,0.0,1,Reliance market update,15.585606559606289,0,11,4,1,0,3,1.3633758233500288,-0.0470826705635846,0.5265890341390445
2025-11-18,1.5284335494071273,0.0,0,Reliance market update,16.217492287993103,1,11,4,0,0,3,1.3712536827757835,0.0370849347417589,0.5265890341390445
2025-11-19,-1.6697206616263864,-3.469446951953614e-18,1,Reliance market update,15.554636712571549,2,11,4,0,0,3,1.367672837582259,-0.0394310700812806,0.5265890341390445
2025-11-20,2.5909224464641074,0.0,0,Reliance market update,16.71537737257501,3,11,4,0,0,3,1.582953250616952,1.5061922273441195,0.5265890341390445
2025-11-21,-1.6100849348783446,0.0,0,Reliance market update,16.078863225736452,4,11,4,0,1,3,1.5651206415532002,-0.1389018763512321,0.5265890341390445
2025-11-24,1.5694835433227567,0.0,1,Reliance market update,16.72970473964823,0,11,4,1,0,3,1.4888486389311275,-0.544436701913342,0.5265890341390445
2025-11-25,-0.5243618754414633,0.0,1,Reliance market update,16.52579047140934,1,11,4,0,0,3,1.5159198285941726,0.1748137434232302,0.5265890341390445
2025-11-26,-0.1596041579960788,0.0,0,Reliance market update,16.4584389567424,2,11,4,0,0,3,1.7312002416288672,1.4832374258972074,0.5265890341390445
2025-11-27,-0.937187490710398,0.0,1,Reliance market update,16.097346263626264,3,11,4,0,0,3,1.68486410482466,-0.3301918884088312,0.5265890341390445
2025-11-28,-0.2177943030319978,0.0,0,Reliance market update,16.008225984342445,4,11,4,0,1,3,1.7141554185076897,0.1824653439055341,0.5265890341390445
2025-12-01,0.0067712870604954,0.0,0,Reliance market update,16.003832737395964,0,12,4,1,0,3,1.704129051965822,-0.0853406729751044,0.5265890341390445
2025-12-02,0.636240762398457,0.0,0,Reliance market update,16.248171793575832,1,12,4,0,0,3,1.5629721344370855,-0.9805779294046678,0.5265890341390445
2025-12-03,-1.5854842361734456,0.0,0,Reliance market update,15.6223037851454,2,12,4,0,0,3,1.5095459241496998,-0.3914046922672628,0.5265890341390445
2025-12-04,1.6043692975853012,0.0,1,Reliance market update,16.28935044642246,3,12,4,0,0,3,1.486700131815013,-0.1771598787627519,0.5265890341390445
2025-12-05,-0.3887587836499744,0.0,1,Reliance market update,16.136256440980933,4,12,4,0,1,3,1.5223653499425174,0.2360265472816618,0.5265890341390445
2025-12-08,0.2872921773691058,0.0,0,Reliance market update,16.240445310364894,0,12,4,1,0,3,1.5394817899675652,0.1059493390824945,0.5265890341390445
2025-12-09,0.0647349354976524,0.0,1,Reliance market update,16.25820292500398,1,12,4,0,0,3,1.44251250212692,-0.6898171110771174,0.5265890341390445
2025-12-10,-0.9453303064492744,0.0,1,Reliance market update,15.893905301942524,2,12,4,0,0,3,1.4960103293181763,0.3584521549985252,0.5265890341390445
2025-12-11,-1.358142837464012,0.0,1,Reliance market update,15.364390921332513,3,12,4,0,0,3,1.5537335538377928,0.3890585569277411,0.5265890341390445
2025-12-12,0.2298915481823019,0.0,0,Reliance market update,15.446055344833582,4,12,4,0,1,3,1.6357349087695028,0.5497421670561243,0.5265890341390445
2025-12-15,0.3348052043924009,-3.469446951953614e-18,0,Reliance market update,15.568969850215584,0,12,4,1,0,3,1.6335864016533883,-0.0317794695989767,0.5265890341390445
2025-12-16,1.6936692034878231,0.0,1,Reliance market update,16.277818520120093,1,12,4,0,0,3,1.5344686066966304,-0.6974687115594213,0.5265890341390445
2025-12-17,-1.286165846964971,-3.469446951953614e-18,0,Reliance market update,15.77794766704768,2,12,4,0,0,3,1.5494365396055625,0.0906461381178866,0.5265890341390445
2025-12-19,1.781315891370001,0.0,1,Reliance market update,16.45007753530658,4,12,4,0,1,3,1.6970389784826436,1.0088381959943618,0.5265890341390445
2025-12-22,-0.8139623505986675,-3.469446951953614e-18,0,Reliance market update,16.136412174549196,0,12,4,1,0,3,1.770446304949896,0.4885293631976926,0.5265890341390445
2025-12-23,-0.791880852260181,0.0,0,Reliance market update,15.831288528959066,1,12,4,0,0,3,1.736929593938506,-0.2460242831034876,0.5265890341390445
2025-12-24,0.4298905211111757,0.0,1,Reliance market update,15.992049998707513,2,12,4,0,0,3,1.647838165523616,-0.6286043072186857,0.5265890341390445
2025-12-26,-2.903295829048403,-3.469446951953614e-18,0,Reliance market update,14.653405491930876,4,12,4,0,1,3,1.6549282390067943,0.0294333342594549,0.5265890341390445
2025-12-29,2.1859409424200624,0.0,0,Reliance market update,15.602610186981352,0,12,4,1,0,3,1.5580305680700215,-0.6821655105948133,0.5265890341390445
2025-12-30,0.9824400684639774,0.0,1,Reliance market update,15.992065765825144,1,12,4,0,0,3,1.5166359976328785,-0.3072370869619193,0.5265890341390445
2025-12-31,-1.0965005761115898,0.0,1,Reliance market update,15.568499919167971,2,12,4,0,0,3,1.7347810868223918,1.5061922273441195,0.5265890341390445
2026-01-01,0.2882080641226203,0.0,1,Reliance market update,15.673077898613847,3,1,1,0,0,3,1.7718786430273046,0.2360265472816618,0.5265890341390445
2026-01-02,0.0962574947192231,0.0,0,Reliance market update,15.702918180180314,4,1,1,0,1,3,1.89090593726006,0.7945933824898509,0.5265890341390445
2026-01-05,0.714208350405674,0.0,0,Reliance market update,15.979405144390764,0,1,1,1,0,3,1.7897112520910563,-0.6974687115594213,0.5265890341390445
2026-01-07,-2.1598888122047923,0.0,0,Reliance market update,16.23136549524851,2,1,1,0,0,3,1.2628973072197311,-0.1924630797273599,0.5265890341390445
2026-01-09,-1.7172392716945788,0.0,1,Reliance market update,15.93601150597995,4,1,1,0,1,3,1.056855474784331,0.2283749467993579,0.5265890341390445
2026-01-12,0.1838464233947198,0.0,0,Reliance market update,15.999733872862834,0,1,1,1,0,3,1.1131463612265358,0.396710157410045,0.5265890341390445
2026-01-14,-1.2468207872666817,0.0,0,Reliance market update,15.934384929722082,2,1,1,0,0,3,0.9392605186289856,0.2972393511400936,0.5265890341390445
2026-01-16,0.0057162560000681,0.0,0,Reliance market update,16.658508930918508,4,1,1,0,1,3,0.9328149972806424,-0.0623858715281925,0.5265890341390445
2026-01-20,-1.1270585571511709,0.0,1,Reliance market update,16.394931540651417,1,1,1,0,0,3,0.4772598717604535,-1.0800487356746191,0.5265890341390445
2026-01-21,0.7088902764701007,0.0,0,Reliance market update,16.66925988203179,2,1,1,0,0,3,0.5528873222476924,0.5650453680207321,0.5265890341390445
2026-01-22,-0.2432943905131308,0.0,0,Reliance market update,16.570552099973803,3,1,1,0,0,3,0.5379193893387589,-0.1312502758689282,0.5265890341390445
2026-01-23,-1.2098161610951903,0.0,0,Reliance market update,16.10174297174173,4,1,1,0,1,3,0.420968985318249,-0.9117135250639322,0.5265890341390445
2026-01-27,2.25317115433948,0.0,1,Reliance market update,17.085170633679343,1,1,1,0,0,3,0.3810783698623864,-0.3225402879265272,0.5265890341390445
2026-01-28,-2.091750525873517,0.0,0,Reliance market update,16.22440493639173,2,1,1,0,0,3,0.4965248189016158,0.8787609877951945,0.5265890341390445
2026-01-29,1.5205650939183393,0.0,1,Reliance market update,16.852705452793373,3,1,1,0,0,3,0.4559180344070473,-0.3301918884088312,0.5265890341390445
2026-01-30,-1.5665789824097658,0.0,0,Reliance market update,16.23497481157604,4,1,1,0,1,3,0.4872862383023228,0.2283749467993579,0.5265890341390445
2026-02-02,0.8540024964902468,3.469446951953614e-18,1,Reliance market update,16.569882227719503,0,2,1,1,0,3,0.4516210201748186,-0.2919338859973114,0.5265890341390445
2026-02-04,-2.5615093833671096,0.0,0,Reliance market update,15.935780654142848,2,2,1,0,0,3,0.925008754758758,1.0317929974412736,0.5265890341390445
2026-02-05,0.8772789307926677,0.0,1,Reliance market update,16.280525591496694,3,2,1,0,0,3,0.8294718049955248,-0.7204235130063332,0.5265890341390445
2026-02-06,-0.912498691905497,0.0,1,Reliance market update,15.929027990288535,4,2,1,0,1,3,0.8821818462442048,0.3737553559631332,0.5265890341390445
2026-02-09,-0.9338614773679776,0.0,0,Reliance market update,15.56919858670548,0,2,1,1,0,3,0.9591700179049818,0.5497421670561243,0.5265890341390445
2026-02-10,1.402756698741975,0.0,1,Reliance market update,16.143727432147863,1,2,1,0,0,3,0.9371120115128712,-0.1771598787627519,0.5265890341390445
2026-02-11,-0.9527483431299268,0.0,0,Reliance market update,15.776573605487496,2,2,1,0,0,3,1.0098031689414195,0.5191357651269084,0.5265890341390445
2026-02-12,1.1202628882390675,0.0,0,Reliance market update,16.225639780794452,3,2,1,0,0,3,0.868646251412683,-1.0494423337454035,0.5265890341390445
2026-02-16,-1.5281388640479383,0.0,0,Reliance market update,15.58987205639089,0,2,1,1,0,3,0.7845680062687276,0.9246705906890182,0.5265890341390445
2026-02-17,1.4562536237088968,0.0,1,Reliance market update,16.18870610678335,1,2,1,0,0,3,0.6840178732345595,-0.766333115900157,0.5265890341390445
2026-02-18,-1.67366347336435,0.0,0,Reliance market update,15.524087130392772,2,2,1,0,0,3,0.8145038720865929,0.970580193582842,0.5265890341390445
2026-02-20,-0.9698658029470216,0.0,1,Reliance market update,15.916917949212424,4,2,1,0,1,3,0.6583790216489229,0.5191357651269084,0.5265890341390445
2026-02-23,-0.1203848593512482,0.0,1,Reliance market update,15.86434558749617,0,2,1,1,0,3,0.7196830913620638,0.4502713607861728,0.5265890341390445
2026-02-24,1.1892975524990692,0.0,0,Reliance market update,16.343589238772402,1,2,1,0,0,3,0.7253408267678323,0.0294333342594549,0.5265890341390445
2026-02-26,1.1030537648895833,0.0,0,Reliance market update,16.62995228305252,3,2,1,0,0,3,0.5685714241953286,0.4349681598215648,0.5265890341390445
2026-02-27,-0.848791093201662,0.0,0,Reliance market update,16.303033864650995,4,2,1,0,1,3,0.4765437027217493,-0.7204235130063332,0.5265890341390445
2026-03-04,0.8051478336301379,0.0,1,Reliance market update,17.296597035502277,2,3,1,0,0,3,0.127984231584073,-0.7510299149355489,0.5265890341390445
2026-03-06,-0.7671187023405998,0.0,1,Reliance market update,16.776235772442675,4,3,1,0,1,3,0.5542480434212305,0.8328513849013708,0.5265890341390445
2026-03-09,0.6571254361226481,3.469446951953614e-18,0,Reliance market update,17.029205907310867,0,3,1,1,0,3,0.6911795636216086,1.0317929974412736,0.5265890341390445
2026-03-10,-0.829000583460553,0.0,0,Reliance market update,16.709833388969788,1,3,1,0,0,3,0.5828231880655561,-0.8351975202408926,0.5265890341390445
2026-03-11,0.502144754482878,0.0,1,Reliance market update,16.8996239699562,2,3,1,0,0,3,0.4501886820974085,-1.0264875322984917,0.5265890341390445
2026-03-12,-0.0936879952753129,0.0,0,Reliance market update,16.857169853185166,3,3,1,0,0,3,0.464440445967636,0.0906461381178866,0.5265890341390445
2026-03-13,-0.4951086085037266,0.0,1,Reliance market update,16.664197159571373,4,3,1,0,1,3,0.3825107079397949,-0.6515591086655975,0.5265890341390445
2026-03-16,0.7220658834682105,0.0,1,Reliance market update,16.943927747232273,0,3,1,1,0,3,0.4851377311862084,0.779290181525243,0.5265890341390445
2026-03-17,-0.4699898209960045,0.0,1,Reliance market update,16.76035708565048,1,3,1,0,0,3,0.5029703402499606,0.1212525400471024,0.5265890341390445
2026-03-18,-1.7247598014980237,0.0,0,Reliance market update,16.073027989669892,2,3,1,0,0,3,0.5778100047946215,0.5573937675384282,0.5265890341390445
2026-03-19,1.3388952278755466,0.0,1,Reliance market update,16.61877238856034,3,3,1,0,0,3,0.411730404718956,-1.2789903482145222,0.5265890341390445
2026-03-20,0.8471998799836339,0.0,0,Reliance market update,16.950783836445066,4,3,1,0,1,3,0.6227138035214204,1.6209662345786786,0.5265890341390445
2026-03-23,-0.4921992047871749,0.0,1,Reliance market update,16.75887290513885,0,3,1,1,0,3,0.5756614976785072,-0.3761014913026549,0.5265890341390445
2026-03-24,-0.0318224933825181,0.0,1,Reliance market update,16.73979484154998,1,3,1,0,0,3,0.6041650254189623,0.197768544870142,0.5265890341390445
2026-03-25,0.0767413778115834,0.0,0,Reliance market update,16.76212254286374,2,3,1,0,0,3,0.6134752229221258,0.0523881357063668,0.5265890341390445
2026-03-30,0.141643219266915,0.0,1,Reliance market update,17.009842101240515,0,3,1,1,0,3,0.1201063721583197,-0.2536758835857916,0.5265890341390445
2026-04-01,-1.3515879299397853,0.0,0,Reliance market update,16.483059546423554,2,4,2,0,0,3,0.3005093530080849,1.4220246220387758,0.5265890341390445
2026-04-02,0.9841787683976686,0.0,0,Reliance market update,16.873280666043755,3,4,2,0,0,3,0.1671586780012313,-1.0647455347100114,0.5265890341390445
2026-04-07,-0.0626703267440955,0.0,1,Reliance market update,17.16150959183665,1,4,2,0,0,3,-0.1599873388791682,-0.0241278691166727,0.5265890341390445
2026-04-09,-0.1173097093955863,0.0,1,Reliance market update,16.84687012491141,3,4,2,0,0,3,0.0210601941054323,-1.0264875322984917,0.5265890341390445
2026-04-10,-0.1613121454423924,0.0,0,Reliance market update,16.778950088463986,4,4,2,0,1,3,0.1650817877889874,1.1465670046758332,0.5265890341390445
2026-04-16,1.6309553074911602,0.0,1,Reliance market update,17.223717084743736,3,4,2,0,0,3,0.1158809748299598,-0.0623858715281925,0.5265890341390445
2026-04-17,-1.9223598336244612,0.0,0,Reliance market update,16.44517433455396,4,4,2,0,1,3,0.2705734871902196,1.2230830094988727,0.5265890341390445
2026-04-20,-0.0302112578335074,0.0,0,Reliance market update,16.426663146624076,0,4,2,1,0,3,0.2584702304361064,-0.1082954744220163,0.5265890341390445
2026-04-21,1.6652179177797797,0.0,1,Reliance market update,17.122163899595396,1,4,2,0,0,3,0.1871397941810978,-0.5750431038425579,0.5265890341390445
2026-04-22,-2.45200863028329,0.0,0,Reliance market update,16.06953063144193,2,4,2,0,0,3,0.2498762019716472,0.4808777627153885,0.5265890341390445
2026-04-23,1.3312612123998595,0.0,0,Reliance market update,16.61188172261763,3,4,2,0,0,3,0.1165971438686657,-1.0647455347100114,0.5265890341390445
2026-04-24,-0.8643408384865657,0.0,1,Reliance market update,16.278921402839547,4,4,2,0,1,3,0.0053760921577946,-0.9040619245816282,0.5265890341390445
2026-04-28,1.255577788820158,0.0,1,Reliance market update,17.52975800630315,1,4,2,0,0,3,0.4409501014981155,1.2766442128750004,0.5265890341390445
2026-04-30,0.0536871073239928,0.0,0,Reliance market update,17.24813819349296,3,4,2,0,0,3,0.7396642075419303,0.2742845496931816,0.5265890341390445
2026-05-05,-0.0361251460297787,0.0,0,Reliance market update,16.97435362083246,1,5,2,0,0,3,0.9734217817752092,0.006478532812543,0.5265890341390445
2026-05-06,-1.2962605934331402,0.0,0,Reliance market update,16.470285642516934,2,5,2,0,0,3,0.790225741674496,-1.3631579535198657,0.5265890341390445
2026-05-07,0.8465182246210232,0.0,0,Reliance market update,16.802045868812037,3,5,2,0,0,3,0.7781224849203827,-0.1082954744220163,0.5265890341390445
2026-05-08,-2.0239414116898877,0.0,0,Reliance market update,15.974583876743395,4,5,2,0,1,3,0.7709607945333338,-0.0700374720104965,0.5265890341390445
2026-05-12,1.1624940474011023,0.0,0,Reliance market update,17.00835040933675,1,5,2,0,0,3,0.2634117968031705,-1.3478547525552578,0.5265890341390445
2026-05-13,-1.4509268482004092,0.0,1,Reliance market update,16.44003348734521,2,5,2,0,0,3,0.2263858575021266,-0.3072370869619193,0.5265890341390445
2026-05-14,0.5921991603339866,0.0,0,Reliance market update,16.666393922439546,3,5,2,0,0,3,0.2477276948555328,0.1518589419763183,0.5265890341390445
2026-05-15,0.3870700078683794,0.0,0,Reliance market update,16.810051772488986,4,5,2,0,1,3,0.0666801618709338,-1.4473255588252094,0.5265890341390445
2026-05-18,-1.107304682957419,0.0,0,Reliance market update,16.38218719205505,0,5,2,1,0,3,0.0630993166774093,-0.0470826705635846,0.5265890341390445
2026-05-19,1.2566613533951017,0.0,1,Reliance market update,16.891231783900857,1,5,2,0,0,3,-0.0310052950084154,-0.7739847163824609,0.5265890341390445
2026-05-21,0.6697329554973145,0.0,1,Reliance market update,16.657545523902293,3,5,2,0,0,3,0.1607847735567586,-0.5826947043248618,0.5265890341390445
2026-05-22,-2.1321560586237154,0.0,1,Reliance market update,15.77642388015721,4,5,2,0,1,3,0.195733822645557,0.2589813487285737,0.5265890341390445
2026-05-25,-0.1173097093955863,0.0,0,Reliance market update,15.72506372945849,0,5,2,1,0,3,0.2848252510604472,0.6874709757375954,0.5265890341390445
2026-05-26,1.7022129428914656,0.0,0,Reliance market update,16.437984569883785,1,5,2,0,0,3,0.2085532484383745,-0.6133011062540777,0.5265890341390445
2026-05-27,-0.0900972238028281,0.0,0,Reliance market update,16.396873624315567,2,5,2,0,0,3,0.1671586780012313,-0.3454950893734391,0.5265890341390445
2026-06-01,-2.9637193108376203,0.0,0,Reliance market update,16.185810746437102,0,6,2,1,0,3,-0.0502702421495761,-0.0853406729751044,0.5265890341390445
2026-06-02,1.8394435700201723,0.0,0,Reliance market update,16.96408348220336,1,6,2,0,0,3,-0.0887285195280301,-0.3301918884088312,0.5265890341390445
2026-06-03,-0.3862678075299301,0.0,0,Reliance market update,16.811857342667608,2,6,2,0,0,3,-0.0986832691660274,-0.1006438739397123,0.5265890341390445
2026-06-04,0.4269089144059061,0.0,0,Reliance market update,16.97141795645078,3,6,2,0,0,3,-0.1664328602275114,-0.5673915033602539,0.5265890341390445
2026-06-05,-0.7195194235641238,0.0,0,Reliance market update,16.693878558168706,4,6,2,0,1,3,-0.2144161858207401,-0.4143594937141747,0.5265890341390445
2026-06-09,0.9111517817531924,0.0,0,Reliance market update,16.97761347114761,1,6,2,0,0,3,-0.3705410362584084,0.3431489540339174,0.5265890341390445
2026-06-10,-0.2920835761034208,0.0,1,Reliance market update,16.860642191042903,2,6,2,0,0,3,-0.4450226162837188,-0.6439075081832937,0.5265890341390445
2026-06-11,-1.2153660403460167,0.0,1,Reliance market update,16.389456783500012,3,6,2,0,0,3,-0.4149435166581126,0.2360265472816618,0.5265890341390445
2026-06-15,1.101723027373979,0.0,1,Reliance market update,16.740462041228053,0,6,2,1,0,3,-0.0998291396279558,0.8098965834544589,0.5265890341390445
2026-06-16,0.0014906775174677,0.0,1,Reliance market update,16.733995845503795,1,6,2,0,0,3,0.0562957108097124,1.2613410119103925,0.5265890341390445
2026-06-17,-1.5558702333007208,0.0,0,Reliance market update,16.121008504478382,2,6,2,0,0,3,0.0842263033192042,0.205420145352446,0.5265890341390445
2026-06-18,1.087913231020454,0.0,0,Reliance market update,16.55599890715594,3,6,2,0,0,3,0.0512825275387778,-0.2842822855150074,0.5265890341390445
2026-06-19,1.1770102931727795,0.0,1,Reliance market update,17.029857543101688,4,6,2,0,1,3,-0.0819249136603332,-1.0877003361569233,0.5265890341390445
2026-06-22,-1.651361875193684,0.0,0,Reliance market update,16.375154636518513,0,6,2,1,0,3,0.0398238229195,0.978231794065146,0.5265890341390445
2026-06-23,0.4646868901636986,0.0,1,Reliance market update,16.549890080298717,1,6,2,0,0,3,-0.0819249136603332,-0.9958811303692758,0.5265890341390445
2026-06-24,-0.8661533466956469,0.0,1,Reliance market update,16.21621261532766,2,6,2,0,0,3,-0.0525619830734329,0.2207233463170539,0.5265890341390445
2026-06-25,0.3790027204415114,0.0,0,Reliance market update,16.356668594626864,3,6,2,0,0,3,-0.0203343763317123,0.2436781477639658,0.5265890341390445
2026-06-29,0.0057162560000681,0.0,0,Reliance market update,16.437106099808048,0,6,2,1,0,3,-0.1427992819502499,-1.0111843313338835,0.5265890341390445
2026-06-30,0.3570296978822113,0.0,1,Reliance market update,16.568869568760242,1,6,2,0,0,3,-0.1936472836982973,-0.4373142951610865,0.5265890341390445
2026-07-01,-1.9824349065631304,0.0,0,Reliance market update,15.761620972679369,2,7,3,0,0,3,-0.0926674492409068,0.8175481839367628,0.5265890341390445
2026-07-02,2.1534041763963594,0.0,1,Reliance market update,16.694429481814456,3,7,3,0,0,3,-0.1248950559826273,-0.2766306850327034,0.5265890341390445
2026-07-03,-2.0085154596253387,-3.469446951953614e-18,1,Reliance market update,15.874692120278414,4,7,3,0,1,3,-0.1213142107891028,0.014130133294847,0.5265890341390445
2026-07-06,-0.0596743509720513,0.0,0,Reliance market update,15.845067023777576,0,7,3,1,0,3,0.0025830329068448,1.0011865955120578,0.5265890341390445
2026-07-07,1.5312018408704933,0.0,0,Reliance market update,16.478253372978468,1,7,3,0,0,3,-0.0898027730860865,-0.766333115900157,0.5265890341390445
